image_name,throttle,steer,brake
356.png,0.75,-0.17441803216934204,0.0
357.png,0.75,-0.1742376983165741,0.0
358.png,0.75,-0.17405736446380615,0.0
359.png,0.75,-0.17387701570987701,0.0
360.png,0.75,-0.1737910807132721,0.0
361.png,0.75,-0.07379108667373657,0.0
362.png,0.75,-0.12253638356924057,0.0
363.png,0.75,-0.12238512188196182,0.0
364.png,0.75,-0.12223386764526367,0.0
365.png,0.75,-0.12216854095458984,0.0
366.png,0.75,-0.022168541327118874,0.0
367.png,0.75,-0.08608260005712509,0.0
368.png,0.75,-0.08597130328416824,0.0
369.png,0.75,-0.0858599990606308,0.0
370.png,0.75,-0.08574869483709335,0.0
371.png,0.75,-0.18574869632720947,0.0
372.png,0.75,-0.285748690366745,0.0
373.png,0.75,-0.3857486844062805,0.0
374.png,0.75,-0.4015268087387085,0.0
375.png,0.75,-0.4018838405609131,0.0
376.png,0.75,-0.4022868573665619,0.0
377.png,0.75,-0.32067030668258667,0.0
378.png,0.75,-0.37615492939949036,0.0
379.png,0.75,-0.376523494720459,0.0
380.png,0.75,-0.3768920600414276,0.0
381.png,0.75,-0.37685760855674744,0.0
382.png,0.6754289865493774,-0.2768575847148895,0.0
383.png,0.674060583114624,-0.2916982173919678,0.0
384.png,0.6726921796798706,-0.2915549576282501,0.0
385.png,0.6713237762451172,-0.29141169786453247,0.0
386.png,0.6699553728103638,-0.2912684381008148,0.0
387.png,0.6692346930503845,-0.29115962982177734,0.0
388.png,0.09934838861227036,-0.19115963578224182,0.0
389.png,0.09720838069915771,-0.2033097892999649,0.0
390.png,0.09506838023662567,-0.2030889242887497,0.0
391.png,0.09292837232351303,-0.2028680443763733,0.0
392.png,0.09150900691747665,-0.20275598764419556,0.0
393.png,0.0,-0.3027559816837311,0.18212591111660004
394.png,0.0,-0.4027559757232666,0.18422411382198334
395.png,0.0,-0.49222978949546814,0.18632233142852783
396.png,0.0,-0.4924878478050232,0.18842053413391113
397.png,0.0,-0.49274590611457825,0.19051873683929443
398.png,0.0,-0.4931160509586334,0.19119758903980255
399.png,0.7085587382316589,-0.3931160569190979,0.0
400.png,0.7101253867149353,-0.4362916648387909,0.0
401.png,0.7116920351982117,-0.43658819794654846,0.0
402.png,0.713258683681488,-0.43688470125198364,0.0
403.png,0.7155041098594666,-0.43681108951568604,0.0
404.png,0.75,-0.3368110954761505,0.0
405.png,0.75,-0.3346257507801056,0.0
406.png,0.75,-0.33442163467407227,0.0
407.png,0.75,-0.33421754837036133,0.0
408.png,0.75,-0.3340134620666504,0.0
409.png,0.75,-0.3338829576969147,0.0
410.png,0.75,-0.23388296365737915,0.0
411.png,0.75,-0.24009773135185242,0.0
412.png,0.75,-0.23984764516353607,0.0
413.png,0.75,-0.23959757387638092,0.0
414.png,0.75,-0.2394779771566391,0.0
415.png,0.75,-0.13947796821594238,0.0
416.png,0.75,-0.16641218960285187,0.0
417.png,0.75,-0.1661994755268097,0.0
418.png,0.75,-0.16598674654960632,0.0
419.png,0.75,-0.16577401757240295,0.0
420.png,0.75,-0.1656809002161026,0.0
421.png,0.75,-0.26568087935447693,0.0
422.png,0.75,-0.36568090319633484,0.0
423.png,0.75,-0.46568089723587036,0.0
424.png,0.75,-0.5080744028091431,0.0
425.png,0.75,-0.5085116028785706,0.0
426.png,0.75,-0.5089488625526428,0.0
427.png,0.75,-0.4089488387107849,0.0
428.png,0.75,-0.46168264746665955,0.0
429.png,0.75,-0.46205830574035645,0.0
430.png,0.75,-0.46243393421173096,0.0
431.png,0.75,-0.46237239241600037,0.0
432.png,0.75,-0.36237236857414246,0.0
433.png,0.75,-0.3542008101940155,0.0
434.png,0.75,-0.35400107502937317,0.0
435.png,0.75,-0.35380133986473083,0.0
436.png,0.75,-0.3536016047000885,0.0
437.png,0.75,-0.35346344113349915,0.0
438.png,0.75,-0.2534634470939636,0.0
439.png,0.75,-0.24422311782836914,0.0
440.png,0.75,-0.24394561350345612,0.0
441.png,0.75,-0.2436681091785431,0.0
442.png,0.75,-0.24352876842021942,0.0
443.png,0.75,-0.24338942766189575,0.0
444.png,0.18495427072048187,-0.3433894217014313,0.0
445.png,0.18147432804107666,-0.4433894157409668,0.0
446.png,0.17799438536167145,-0.4804377555847168,0.0
447.png,0.17451445758342743,-0.4806016981601715,0.0
448.png,0.17276324331760406,-0.4809049665927887,0.0
449.png,0.1710120290517807,-0.4812082350254059,0.0
450.png,0.1731637716293335,-0.38120824098587036,0.0
451.png,0.17142228782176971,-0.39660465717315674,0.0
452.png,0.16968080401420593,-0.3967989683151245,0.0
453.png,0.16793933510780334,-0.3969933092594147,0.0
454.png,0.16794906556606293,-0.39688432216644287,0.0
455.png,0.1679587960243225,-0.39677536487579346,0.0
456.png,0.5862524509429932,-0.29677537083625793,0.0
457.png,0.5873052477836609,-0.2844127118587494,0.0
458.png,0.5883581042289734,-0.2841603457927704,0.0
459.png,0.5894109606742859,-0.2839079797267914,0.0
460.png,0.5904540419578552,-0.2837645709514618,0.0
461.png,0.5914971232414246,-0.2836211621761322,0.0
462.png,0.75,-0.3836211562156677,0.0
463.png,0.75,-0.4349256753921509,0.0
464.png,0.75,-0.43497610092163086,0.0
465.png,0.75,-0.4350265562534332,0.0
466.png,0.75,-0.4352204203605652,0.0
467.png,0.75,-0.43541425466537476,0.0
468.png,0.75,-0.4356081187725067,0.0
469.png,0.75,-0.3356080949306488,0.0
470.png,0.75,-0.3432702422142029,0.0
471.png,0.75,-0.3433455228805542,0.0
472.png,0.75,-0.34322696924209595,0.0
473.png,0.75,-0.3431083858013153,0.0
474.png,0.75,-0.34298980236053467,0.0
475.png,0.75,-0.24298980832099915,0.0
476.png,0.75,-0.2389523983001709,0.0
477.png,0.75,-0.23870109021663666,0.0
478.png,0.75,-0.23844978213310242,0.0
479.png,0.75,-0.23831704258918762,0.0
480.png,0.75,-0.23818430304527283,0.0
481.png,0.75,-0.23805156350135803,0.0
482.png,0.75,-0.1380515694618225,0.0
483.png,0.75,-0.1561555713415146,0.0
484.png,0.75,-0.1559184491634369,0.0
485.png,0.75,-0.155814066529274,0.0
486.png,0.75,-0.1557096689939499,0.0
487.png,0.75,-0.155605286359787,0.0
488.png,0.3915073871612549,-0.2556052803993225,0.0
489.png,0.38877931237220764,-0.2808346748352051,0.0
490.png,0.3860512375831604,-0.28089067339897156,0.0
491.png,0.38332316279411316,-0.2809467017650604,0.0
492.png,0.3818659782409668,-0.2811071276664734,0.0
493.png,0.38040879368782043,-0.28126752376556396,0.0
494.png,0.3789516091346741,-0.28142791986465454,0.0
495.png,0.18465358018875122,-0.18142792582511902,0.0
496.png,0.18271547555923462,-0.219218447804451,0.0
497.png,0.1807773858308792,-0.21929888427257538,0.0
498.png,0.18029648065567017,-0.2192189246416092,0.0
499.png,0.17981559038162231,-0.219138965010643,0.0
500.png,0.17933468520641327,-0.21905900537967682,0.0
501.png,0.17885379493236542,-0.21897904574871063,0.0
502.png,0.4149990975856781,-0.11897904425859451,0.0
503.png,0.41510826349258423,-0.14777666330337524,0.0
504.png,0.41521745920181274,-0.14760585129261017,0.0
505.png,0.4158075451850891,-0.14751501381397247,0.0
506.png,0.41639766097068787,-0.14742416143417358,0.0
507.png,0.41698774695396423,-0.1473333090543747,0.0
508.png,0.4175778329372406,-0.147242471575737,0.0
509.png,0.75,-0.24724246561527252,0.0
510.png,0.75,-0.22202740609645844,0.0
511.png,0.75,-0.22203242778778076,0.0
512.png,0.75,-0.22212828695774078,0.0
513.png,0.75,-0.2222241461277008,0.0
514.png,0.75,-0.22232002019882202,0.0
515.png,0.75,-0.22241587936878204,0.0
516.png,0.75,-0.12241588532924652,0.0
517.png,0.75,-0.1689637154340744,0.0
518.png,0.75,-0.16899098455905914,0.0
519.png,0.75,-0.16892237961292267,0.0
520.png,0.75,-0.1688537746667862,0.0
521.png,0.75,-0.1687851846218109,0.0
522.png,0.75,-0.0687851831316948,0.0
523.png,0.75,-0.11593054980039597,0.0
524.png,0.75,-0.11579453200101852,0.0
525.png,0.75,-0.11565852165222168,0.0
526.png,0.75,-0.11559110879898071,0.0
527.png,0.75,-0.11552369594573975,0.0
528.png,0.75,-0.11545628309249878,0.0
529.png,0.75,-0.015456282533705235,0.0
530.png,0.75,-0.07613135129213333,0.0
531.png,0.75,-0.07601382583379745,0.0
532.png,0.75,-0.07596370577812195,0.0
533.png,0.75,-0.07591359317302704,0.0
534.png,0.75,-0.07586348056793213,0.0
535.png,0.5568113923072815,-0.17586347460746765,0.0
536.png,0.5546677708625793,-0.1435491144657135,0.0
537.png,0.5525241494178772,-0.1435856819152832,0.0
538.png,0.550380527973175,-0.1436222493648529,0.0
539.png,0.5491446852684021,-0.14370892941951752,0.0
540.png,0.5479088425636292,-0.14379560947418213,0.0
541.png,0.546673059463501,-0.14388228952884674,0.0
542.png,0.545437216758728,-0.14396896958351135,0.0
543.png,0.19413766264915466,-0.04396897554397583,0.0
544.png,0.19202885031700134,-0.10930638760328293,0.0
545.png,0.19115588068962097,-0.10926184058189392,0.0
546.png,0.1902828961610794,-0.10921729356050491,0.0
547.png,0.18940992653369904,-0.1091727465391159,0.0
548.png,0.18853694200515747,-0.1091281995177269,0.0
549.png,0.1876639723777771,-0.10908365249633789,0.0
550.png,0.23727481067180634,-0.009083649143576622,0.0
551.png,0.2365277260541916,-0.07230823487043381,0.0
552.png,0.23578064143657684,-0.07221677154302597,0.0
553.png,0.23590654134750366,-0.07216986268758774,0.0
554.png,0.2360324263572693,-0.07212294638156891,0.0
555.png,0.2361583262681961,-0.07207603752613068,0.0
556.png,0.23628422617912292,-0.07202912122011185,0.0
557.png,0.75,0.006551498547196388,0.0
558.png,0.75,-0.04614219814538956,0.0
559.png,0.75,-0.046062301844358444,0.0
560.png,0.75,-0.04602931812405586,0.0
561.png,0.75,-0.04599633440375328,0.0
562.png,0.75,-0.0459633506834507,0.0
563.png,0.75,-0.04593036696314812,0.0
564.png,0.75,-0.14593036472797394,0.0
565.png,0.75,-0.10055508464574814,0.0
566.png,0.75,-0.10059203952550888,0.0
567.png,0.75,-0.1006619781255722,0.0
568.png,0.75,-0.10073191672563553,0.0
569.png,0.75,-0.10080184787511826,0.0
570.png,0.75,-0.10087178647518158,0.0
571.png,0.75,-0.03109082579612732,0.0
572.png,0.75,-0.07807029038667679,0.0
573.png,0.75,-0.07811088860034943,0.0
574.png,0.75,-0.07808155566453934,0.0
575.png,0.75,-0.07805221527814865,0.0
576.png,0.75,-0.07802288234233856,0.0
577.png,0.75,-0.07799354195594788,0.0
578.png,0.75,-0.0032867861445993185,0.0
579.png,0.75,-0.05340830981731415,0.0
580.png,0.75,-0.05334760993719101,0.0
581.png,0.75,-0.05331624299287796,0.0
582.png,0.75,-0.05328487977385521,0.0
583.png,0.75,-0.05325351655483246,0.0
584.png,0.75,-0.05322215333580971,0.0
585.png,0.75,-0.14392876625061035,0.0
586.png,0.75,-0.08296080678701401,0.0
587.png,0.75,-0.08296755701303482,0.0
588.png,0.75,-0.08300566673278809,0.0
589.png,0.75,-0.08304377645254135,0.0
590.png,0.75,-0.08308188617229462,0.0
591.png,0.75,-0.08311999589204788,0.0
592.png,0.4948826730251312,-0.015265816822648048,0.0
593.png,0.49252763390541077,-0.06089811399579048,0.0
594.png,0.4901725649833679,-0.06090771034359932,0.0
595.png,0.4888956844806671,-0.06087919697165489,0.0
596.png,0.4876188039779663,-0.060850679874420166,0.0
597.png,0.4863419234752655,-0.06082216650247574,0.0
598.png,0.4850650429725647,-0.06079365313053131,0.0
599.png,0.08785133808851242,0.003423936665058136,0.0
600.png,0.08558708429336548,-0.03965478762984276,0.0
601.png,0.08332283049821854,-0.03959931433200836,0.0
602.png,0.0823354572057724,-0.03957235440611839,0.0
603.png,0.08134808391332626,-0.039545394480228424,0.0
604.png,0.08036071062088013,-0.039518438279628754,0.0
605.png,0.07937333732843399,-0.039491478353738785,0.0
606.png,0.26253557205200195,0.005327729973942041,0.0
607.png,0.2620074152946472,-0.02472628839313984,0.0
608.png,0.26147928833961487,-0.024680517613887787,0.0
609.png,0.26193851232528687,-0.024661704897880554,0.0
610.png,0.26239773631095886,-0.02464289218187332,0.0
