image_name,throttle,steer,brake
95.png,0.75,-0.009689617902040482,0.0
96.png,0.75,-0.009686771780252457,0.0
97.png,0.75,-0.009683925658464432,0.0
98.png,0.75,-0.009681079536676407,0.0
99.png,0.75,0.02675243653357029,0.0
100.png,0.75,0.0022896616719663143,0.0
101.png,0.75,0.0023078082595020533,0.0
102.png,0.75,0.0023231087252497673,0.0
103.png,0.75,0.002338409423828125,0.0
104.png,0.75,0.002353709889575839,0.0
105.png,0.75,0.0023690105881541967,0.0
106.png,0.75,0.0037715446669608355,0.0
107.png,0.75,0.0028552254661917686,0.0
108.png,0.75,0.0028711087070405483,0.0
109.png,0.75,0.0028716912493109703,0.0
110.png,0.75,0.002872274024412036,0.0
111.png,0.75,0.002872856566682458,0.0
112.png,0.75,0.0028734393417835236,0.0
113.png,0.75,0.0016601363895460963,0.0
114.png,0.75,0.0024759238585829735,0.0
115.png,0.75,0.002475996734574437,0.0
116.png,0.75,0.002475486835464835,0.0
117.png,0.75,0.002474977169185877,0.0
118.png,0.75,0.002474467270076275,0.0
119.png,0.75,0.002473957370966673,0.0
120.png,0.75,0.0008047461160458624,0.0
121.png,0.75,0.001924880431033671,0.0
122.png,0.75,0.0019236697116866708,0.0
123.png,0.75,0.0019229688914492726,0.0
124.png,0.75,0.0019222680712118745,0.0
125.png,0.75,0.0019215672509744763,0.0
126.png,0.75,0.0019208664307370782,0.0
127.png,0.75,0.02200324647128582,0.0
128.png,0.75,0.008515420369803905,0.0
129.png,0.75,0.008523154072463512,0.0
130.png,0.75,0.008531589061021805,0.0
131.png,0.75,0.008540023118257523,0.0
132.png,0.75,0.008548458106815815,0.0
133.png,0.75,0.008556893095374107,0.0
134.png,0.75,0.0026962722185999155,0.0
135.png,0.75,0.006646168418228626,0.0
136.png,0.75,0.0066521381959319115,0.0
137.png,0.75,0.006649672985076904,0.0
138.png,0.75,0.006647208239883184,0.0
139.png,0.75,0.006644743029028177,0.0
140.png,0.75,0.006642278283834457,0.0
141.png,0.75,0.00011606317275436595,0.0
142.png,0.75,0.004494730848819017,0.0
143.png,0.75,0.0044895256869494915,0.0
144.png,0.75,0.004486785735934973,0.0
145.png,0.75,0.004484045784920454,0.0
146.png,0.75,0.004481306299567223,0.0
147.png,0.75,0.004478566348552704,0.0
148.png,0.75,-0.0005397332133725286,0.0
149.png,0.75,0.002825808944180608,0.0
150.png,0.75,0.0028209625743329525,0.0
151.png,0.75,0.0028188559226691723,0.0
152.png,0.75,0.0028167495038360357,0.0
153.png,0.75,0.002814643085002899,0.0
154.png,0.75,0.002812536433339119,0.0
155.png,0.75,-0.0005746464594267309,0.0
156.png,0.75,0.0016965512186288834,0.0
157.png,0.75,0.0016930230194702744,0.0
158.png,0.75,0.001691601355560124,0.0
159.png,0.75,0.0016901796916499734,0.0
160.png,0.75,0.001688757911324501,0.0
161.png,0.75,-0.05529661104083061,0.0
162.png,0.75,-0.017029518261551857,0.0
163.png,0.75,-0.01705487258732319,0.0
164.png,0.75,-0.01708022877573967,0.0
165.png,0.75,-0.01710416004061699,0.0
166.png,0.75,-0.005067335441708565,0.0
167.png,0.75,-0.01319087017327547,0.0
168.png,0.75,-0.013209737837314606,0.0
169.png,0.75,-0.013228604570031166,0.0
170.png,0.75,-0.013247472234070301,0.0
171.png,0.75,-0.013242406770586967,0.0
172.png,0.75,0.0038176286034286022,0.0
173.png,0.75,-0.007630853448063135,0.0
174.png,0.75,-0.007618625182658434,0.0
175.png,0.75,-0.007606396917253733,0.0
176.png,0.75,-0.007599234115332365,0.0
177.png,0.75,-0.00759207084774971,0.0
178.png,0.6291889548301697,0.004537917673587799,0.0
179.png,0.6275157928466797,-0.0035962038673460484,0.0
180.png,0.6258426308631897,-0.0035839492920786142,0.0
181.png,0.6241694688796997,-0.0035716949496418238,0.0
182.png,0.6224752068519592,-0.003566603409126401,0.0
183.png,0.6207809448242188,-0.003561511868610978,0.0
184.png,0.0,-0.10356151312589645,0.30000001192092896
185.png,0.0,-0.13205833733081818,0.30000001192092896
186.png,0.0,-0.13221758604049683,0.30000001192092896
187.png,0.0,-0.13237681984901428,0.30000001192092896
188.png,0.0,-0.13254114985466003,0.30000001192092896
189.png,0.0,-0.1327054798603058,0.30000001192092896
190.png,0.0,-0.07556173205375671,0.30000001192092896
191.png,0.0,-0.11421225965023041,0.30000001192092896
192.png,0.0,-0.1143525168299675,0.30000001192092896
193.png,0.0,-0.11449278146028519,0.30000001192092896
194.png,0.0,-0.11446871608495712,0.30000001192092896
195.png,0.0,-0.014468712732195854,0.30000001192092896
196.png,0.0,-0.07270967215299606,0.30000001192092896
197.png,0.0,-0.07263226062059402,0.30000001192092896
198.png,0.0,-0.07255485653877258,0.30000001192092896
199.png,0.0,-0.07247744500637054,0.30000001192092896
200.png,0.0,-0.07242410629987717,0.30000001192092896
201.png,0.40813881158828735,0.027575893327593803,0.0
202.png,0.4115472733974457,-0.037405844777822495,0.0
203.png,0.414955735206604,-0.03730786219239235,0.0
204.png,0.4183642268180847,-0.037209879606962204,0.0
205.png,0.4204179048538208,-0.037165235728025436,0.0
206.png,0.4224715828895569,-0.03712059184908867,0.0
207.png,0.75,0.03475700691342354,0.0
208.png,0.75,-0.013438958674669266,0.0
209.png,0.75,-0.013364145532250404,0.0
210.png,0.75,-0.013289332389831543,0.0
211.png,0.75,-0.01325916312634945,0.0
212.png,0.75,-0.013228993862867355,0.0
213.png,0.75,-0.11322899162769318,0.0
214.png,0.75,-0.2132290005683899,0.0
215.png,0.75,-0.22893019020557404,0.0
216.png,0.75,-0.2291756123304367,0.0
217.png,0.75,-0.22945120930671692,0.0
218.png,0.75,-0.22972680628299713,0.0
219.png,0.75,-0.16606825590133667,0.0
220.png,0.75,-0.2092798948287964,0.0
221.png,0.75,-0.20952863991260529,0.0
222.png,0.75,-0.20977738499641418,0.0
223.png,0.75,-0.20975053310394287,0.0
224.png,0.75,-0.20972368121147156,0.0
225.png,0.45800384879112244,-0.10972367227077484,0.0
226.png,0.4556686580181122,-0.1416139453649521,0.0
227.png,0.45333346724510193,-0.1415000557899475,0.0
228.png,0.4509982466697693,-0.14138618111610413,0.0
229.png,0.4489161968231201,-0.14129915833473206,0.0
230.png,0.0,-0.04129915311932564,0.30000001192092896
231.png,0.0,-0.07925962656736374,0.30000001192092896
232.png,0.0,-0.07909348607063293,0.30000001192092896
233.png,0.0,-0.07892735302448273,0.30000001192092896
234.png,0.0,-0.07876121252775192,0.30000001192092896
235.png,0.0,-0.17876121401786804,0.30000001192092896
236.png,0.0,-0.27876120805740356,0.30000001192092896
237.png,0.0,-0.3160169720649719,0.30000001192092896
238.png,0.0,-0.31624117493629456,0.30000001192092896
239.png,0.0,-0.3164653778076172,0.30000001192092896
240.png,0.0,-0.21646538376808167,0.30000001192092896
241.png,0.0,-0.2803201377391815,0.30000001192092896
242.png,0.0,-0.2805764377117157,0.30000001192092896
243.png,0.0,-0.28083276748657227,0.2991483807563782
244.png,0.0,-0.28108906745910645,0.2980331480503082
245.png,0.0,-0.28104206919670105,0.29592716693878174
246.png,0.6419111490249634,-0.18104207515716553,0.0
247.png,0.6463506817817688,-0.1980370730161667,0.0
248.png,0.6507901549339294,-0.19788405299186707,0.0
249.png,0.6552296280860901,-0.19773103296756744,0.0
250.png,0.6575630903244019,-0.19762501120567322,0.0
251.png,0.6598966121673584,-0.197518989443779,0.0
252.png,0.75,-0.09751898795366287,0.0
253.png,0.75,-0.11578329652547836,0.0
254.png,0.75,-0.11557302623987198,0.0
255.png,0.75,-0.115362748503685,0.0
256.png,0.75,-0.11525849997997284,0.0
257.png,0.75,-0.01525850035250187,0.0
258.png,0.75,-0.05694744363427162,0.0
259.png,0.75,-0.05676889047026634,0.0
260.png,0.75,-0.05659034103155136,0.0
261.png,0.75,-0.05641179159283638,0.0
262.png,0.75,-0.05633749067783356,0.0
263.png,0.75,-0.15633748471736908,0.0
264.png,0.75,-0.2563374936580658,0.0
265.png,0.75,-0.354830801486969,0.0
266.png,0.75,-0.35513800382614136,0.0
267.png,0.75,-0.35551950335502625,0.0
268.png,0.75,-0.35590100288391113,0.0
269.png,0.3042198419570923,-0.2611599564552307,0.0
270.png,0.30150142312049866,-0.32542258501052856,0.0
271.png,0.29878300428390503,-0.32576411962509155,0.0
272.png,0.2960646152496338,-0.32610568404197693,0.0
273.png,0.29442062973976135,-0.32606571912765503,0.0
274.png,0.0,-0.2260657399892807,0.30000001192092896
275.png,0.0,-0.23005211353302002,0.30000001192092896
276.png,0.0,-0.22988948225975037,0.30000001192092896
277.png,0.0,-0.2297268658876419,0.30000001192092896
278.png,0.0,-0.22956423461437225,0.30000001192092896
279.png,0.0,-0.2294415533542633,0.30000001192092896
280.png,0.0,-0.32944154739379883,0.30000001192092896
281.png,0.0,-0.42944154143333435,0.30000001192092896
282.png,0.0,-0.46239304542541504,0.30000001192092896
283.png,0.0,-0.46256834268569946,0.30000001192092896
284.png,0.0,-0.46286633610725403,0.30000001192092896
285.png,0.0,-0.4631642997264862,0.30000001192092896
286.png,0.5009682178497314,-0.3631643056869507,0.0
287.png,0.5034245848655701,-0.36990734934806824,0.0
288.png,0.5058808922767639,-0.37008532881736755,0.0
289.png,0.5083372592926025,-0.3702632784843445,0.0
290.png,0.510988175868988,-0.37014326453208923,0.0
291.png,0.5136390924453735,-0.370023250579834,0.0
292.png,0.75,-0.27002325654029846,0.0
293.png,0.75,-0.2406100034713745,0.0
294.png,0.75,-0.24032481014728546,0.0
295.png,0.75,-0.24003960192203522,0.0
296.png,0.75,-0.23987442255020142,0.0
297.png,0.75,-0.1398744285106659,0.0
298.png,0.75,-0.1345924586057663,0.0
299.png,0.75,-0.1342930644750595,0.0
300.png,0.75,-0.13399367034435272,0.0
301.png,0.75,-0.13369427621364594,0.0
302.png,0.75,-0.13356007635593414,0.0
303.png,0.75,-0.033560074865818024,0.0
304.png,0.75,-0.06253796070814133,0.0
305.png,0.75,-0.062313273549079895,0.0
306.png,0.75,-0.06208858639001846,0.0
307.png,0.75,-0.06199811026453972,0.0
308.png,0.75,-0.061907630413770676,0.0
309.png,0.14273256063461304,-0.1619076281785965,0.0
310.png,0.13937096297740936,-0.2619076371192932,0.0
311.png,0.13600938022136688,-0.36190763115882874,0.0
312.png,0.1326477825641632,-0.40230077505111694,0.0
313.png,0.13022682070732117,-0.4027354121208191,0.0
314.png,0.12780587375164032,-0.40317004919052124,0.0
315.png,0.0,-0.30715733766555786,0.30000001192092896
316.png,0.0,-0.37236279249191284,0.30000001192092896
317.png,0.0,-0.3727568984031677,0.30000001192092896
318.png,0.0,-0.373151034116745,0.30000001192092896
319.png,0.0,-0.3731105327606201,0.30000001192092896
320.png,0.0,-0.37307003140449524,0.30000001192092896
321.png,0.0,-0.2730700373649597,0.12134195864200592
322.png,0.0,-0.26716721057891846,0.12190860509872437
323.png,0.0,-0.26699137687683105,0.12247524410486221
324.png,0.0,-0.26681554317474365,0.12304188311100006
325.png,0.0,-0.26668021082878113,0.12156843394041061
326.png,0.0,-0.266544908285141,0.12009498476982117
327.png,0.36657655239105225,-0.16654489934444427,0.0
328.png,0.36925995349884033,-0.15190234780311584,0.0
329.png,0.3719433844089508,-0.1516207754611969,0.0
330.png,0.3746268153190613,-0.15133918821811676,0.0
331.png,0.3758367598056793,-0.15119293332099915,0.0
332.png,0.75,-0.25119292736053467,0.0
333.png,0.75,-0.3511929512023926,0.0
334.png,0.75,-0.3852357566356659,0.0
335.png,0.75,-0.38538897037506104,0.0
336.png,0.75,-0.3855421841144562,0.0
337.png,0.75,-0.38584163784980774,0.0
338.png,0.75,-0.3861411213874817,0.0
339.png,0.75,-0.28614112734794617,0.0
340.png,0.75,-0.31594574451446533,0.0
341.png,0.75,-0.31615468859672546,0.0
342.png,0.75,-0.31606417894363403,0.0
343.png,0.75,-0.3159736394882202,0.0
344.png,0.75,-0.3158831000328064,0.0
345.png,0.75,-0.3157925605773926,0.0
346.png,0.75,-0.21579258143901825,0.0
347.png,0.75,-0.20606765151023865,0.0
348.png,0.75,-0.20583704113960266,0.0
349.png,0.75,-0.2056969553232193,0.0
350.png,0.75,-0.20555688440799713,0.0
351.png,0.75,-0.20541679859161377,0.0
352.png,0.046322595328092575,-0.3054167926311493,0.0
353.png,0.042862795293331146,-0.34234151244163513,0.0
354.png,0.03940299525856972,-0.3423768877983093,0.0
355.png,0.03594319894909859,-0.34241223335266113,0.0
356.png,0.03326078876852989,-0.3425877094268799,0.0
357.png,0.030578380450606346,-0.34276315569877625,0.0
358.png,0.0278959721326828,-0.3429386019706726,0.0
359.png,0.0,-0.24293860793113708,0.30000001192092896
360.png,0.0,-0.24692121148109436,0.30000001192092896
361.png,0.0,-0.2469734251499176,0.30000001192092896
362.png,0.0,-0.24685019254684448,0.30000001192092896
363.png,0.0,-0.24672695994377136,0.30000001192092896
364.png,0.0,-0.24660372734069824,0.30000001192092896
365.png,0.0,-0.24648049473762512,0.30000001192092896
366.png,0.0,-0.1464805006980896,0.30000001192092896
367.png,0.0,-0.1365099996328354,0.30000001192092896
368.png,0.0,-0.136246457695961,0.30000001192092896
369.png,0.0,-0.13610614836215973,0.30000001192092896
370.png,0.0,-0.13596583902835846,0.30000001192092896
371.png,0.0,-0.1358255296945572,0.30000001192092896
372.png,0.0,-0.13568520545959473,0.30000001192092896
373.png,0.08821658045053482,-0.23568521440029144,0.0
374.png,0.09062805771827698,-0.2216617614030838,0.0
375.png,0.09303953498601913,-0.2216317504644394,0.0
376.png,0.09480591118335724,-0.22174206376075745,0.0
377.png,0.09657229483127594,-0.2218523621559143,0.0
378.png,0.09833867847919464,-0.22196266055107117,0.0
379.png,0.10010506212711334,-0.22207297384738922,0.0
380.png,0.75,-0.1220729649066925,0.0
381.png,0.75,-0.15456829965114594,0.0
382.png,0.75,-0.15459199249744415,0.0
383.png,0.75,-0.1545053869485855,0.0
384.png,0.75,-0.15441878139972687,0.0
385.png,0.75,-0.15433217585086823,0.0
386.png,0.75,-0.0543321818113327,0.0
387.png,0.75,-0.08677267283201218,0.0
388.png,0.75,-0.08659989386796951,0.0
389.png,0.75,-0.08642711490392685,0.0
390.png,0.75,-0.08634094148874283,0.0
391.png,0.75,-0.0862547755241394,0.0
392.png,0.75,-0.08616860210895538,0.0
393.png,0.75,-0.08608242869377136,0.0
394.png,0.75,0.013917570933699608,0.0
395.png,0.75,-0.03997890278697014,0.0
396.png,0.75,-0.03992016986012459,0.0
397.png,0.75,-0.03986143320798874,0.0
398.png,0.75,-0.03980269655585289,0.0
399.png,0.75,-0.03974395990371704,0.0
400.png,0.75,-0.03968522697687149,0.0
401.png,0.75,-0.1396852284669876,0.0
402.png,0.75,-0.13959239423274994,0.0
403.png,0.75,-0.13966158032417297,0.0
404.png,0.75,-0.13978947699069977,0.0
405.png,0.75,-0.13991738855838776,0.0
406.png,0.75,-0.14004530012607574,0.0
407.png,0.75,-0.14017321169376373,0.0
408.png,0.0,-0.04372308403253555,0.10162214189767838
409.png,0.0,-0.10870957374572754,0.10564969480037689
410.png,0.0,-0.10879691690206528,0.10967724770307541
411.png,0.0,-0.10875635594129562,0.11224342882633209
412.png,0.0,-0.10871579498052597,0.11480960249900818
413.png,0.0,-0.10867523401975632,0.11737577617168427
414.png,0.0,-0.10863467305898666,0.11994194984436035
415.png,0.0,-0.00863467063754797,0.30000001192092896
416.png,0.0,-0.06280740350484848,0.30000001192092896
417.png,0.0,-0.06270834058523178,0.30000001192092896
418.png,0.0,-0.06264983862638474,0.30000001192092896
419.png,0.0,-0.06259134411811829,0.30000001192092896
420.png,0.0,-0.06253284215927124,0.30000001192092896
421.png,0.0,-0.06247434392571449,0.30000001192092896
422.png,0.0,-0.062415845692157745,0.30000001192092896
423.png,0.0,-0.16241584718227386,0.30000001192092896
424.png,0.0,-0.11446911841630936,0.30000001192092896
425.png,0.0,-0.11453583091497421,0.30000001192092896
426.png,0.0,-0.11460254341363907,0.30000001192092896
427.png,0.0,-0.11466926336288452,0.30000001192092896
428.png,0.0,-0.11473597586154938,0.30000001192092896
429.png,0.0,-0.11480268836021423,0.30000001192092896
430.png,0.042065780609846115,-0.014802688732743263,0.0
431.png,0.045036543160676956,-0.0795995444059372,0.0
432.png,0.0480073019862175,-0.07962106913328171,0.0
433.png,0.05009420961141586,-0.07957588881254196,0.0
434.png,0.05218111723661423,-0.07953070104122162,0.0
435.png,0.05426802486181259,-0.07948551326990128,0.0
436.png,0.056354932487010956,-0.07944032549858093,0.0
437.png,0.75,0.020559677854180336,0.0
438.png,0.75,-0.04316586256027222,0.0
439.png,0.75,-0.04307440295815468,0.0
440.png,0.75,-0.04302813485264778,0.0
441.png,0.75,-0.042981863021850586,0.0
442.png,0.75,-0.04293559119105339,0.0
443.png,0.75,-0.042889319360256195,0.0
444.png,0.75,0.03096649795770645,0.0
445.png,0.75,-0.018555255606770515,0.0
446.png,0.75,-0.01847798377275467,0.0
447.png,0.75,-0.018446985632181168,0.0
448.png,0.75,-0.018415985628962517,0.0
449.png,0.75,-0.018384985625743866,0.0
450.png,0.75,-0.018353987485170364,0.0
451.png,0.75,0.0201382115483284,0.0
452.png,0.75,-0.0056600444950163364,0.0
453.png,0.75,-0.005612891633063555,0.0
454.png,0.75,-0.005596738308668137,0.0
455.png,0.75,-0.005580584984272718,0.0
456.png,0.75,-0.005564431194216013,0.0
457.png,0.75,-0.005548277869820595,0.0
458.png,0.75,-0.005532124545425177,0.0
459.png,0.75,-0.10553212463855743,0.0
460.png,0.75,-0.07076933979988098,0.0
461.png,0.75,-0.07085280865430832,0.0
462.png,0.75,-0.07093627005815506,0.0
463.png,0.75,-0.0710197389125824,0.0
464.png,0.75,-0.07110320031642914,0.0
465.png,0.75,-0.07118666917085648,0.0
466.png,0.0,-0.027821660041809082,0.023458072915673256
467.png,0.0,-0.05708366632461548,0.027332494035363197
468.png,0.0,-0.05714888125658035,0.03120691515505314
469.png,0.0,-0.057130634784698486,0.033796265721321106
470.png,0.0,-0.05711238831281662,0.03638561815023422
471.png,0.0,-0.057094138115644455,0.03897497057914734
472.png,0.0,-0.05707589164376259,0.041564323008060455
473.png,0.0,0.015881435945630074,0.30000001192092896
474.png,0.0,-0.03308376297354698,0.30000001192092896
475.png,0.0,-0.033034879714250565,0.30000001192092896
476.png,0.0,-0.03300424665212631,0.30000001192092896
477.png,0.0,-0.03297361359000206,0.30000001192092896
478.png,0.0,-0.03294298052787781,0.30000001192092896
479.png,0.0,-0.032912347465753555,0.30000001192092896
480.png,0.0,-0.12100601941347122,0.30000001192092896
481.png,0.0,-0.06179404631257057,0.30000001192092896
482.png,0.0,-0.06180042400956154,0.30000001192092896
483.png,0.0,-0.06183743476867676,0.30000001192092896
484.png,0.0,-0.061874449253082275,0.30000001192092896
485.png,0.0,-0.061911460012197495,0.30000001192092896
486.png,0.0,-0.061948470771312714,0.30000001192092896
487.png,0.0,-0.06198548153042793,0.30000001192092896
488.png,0.04265086352825165,-0.0024908259510993958,0.0
489.png,0.045291803777217865,-0.042507316917181015,0.0
490.png,0.04723236337304115,-0.04248231276869774,0.0
491.png,0.04917292296886444,-0.04245730862021446,0.0
492.png,0.05111348256468773,-0.042432308197021484,0.0
493.png,0.053054045885801315,-0.04240730404853821,0.0
494.png,0.0549946054816246,-0.04238229990005493,0.0
495.png,0.75,0.017654072493314743,0.0
496.png,0.75,-0.02262255549430847,0.0
497.png,0.75,-0.02257234789431095,0.0
498.png,0.75,-0.022547144442796707,0.0
499.png,0.75,-0.022521939128637314,0.0
500.png,0.75,-0.02249673567712307,0.0
501.png,0.75,-0.022471530362963676,0.0
502.png,0.75,-0.022446326911449432,0.0
503.png,0.75,0.017180215567350388,0.0
504.png,0.75,-0.009389515034854412,0.0
505.png,0.75,-0.009372882544994354,0.0
506.png,0.75,-0.009356250055134296,0.0
507.png,0.75,-0.009339618496596813,0.0
508.png,0.75,-0.009322986006736755,0.0
509.png,0.75,-0.009306353516876698,0.0
510.png,0.75,0.010815072804689407,0.0
511.png,0.75,-0.0026700026355683804,0.0
512.png,0.75,-0.002644926542416215,0.0
513.png,0.75,-0.0026364827062934637,0.0
514.png,0.75,-0.0026280388701707125,0.0
515.png,0.75,-0.0026195950340479612,0.0
516.png,0.75,-0.00261115119792521,0.0
517.png,0.75,0.00513320742174983,0.0
518.png,0.75,-5.353042433853261e-05,0.0
519.png,0.75,-4.1837560274871066e-05,0.0
520.png,0.75,-3.858853960991837e-05,0.0
521.png,0.75,-3.533952258294448e-05,0.0
522.png,0.75,-3.209050191799179e-05,0.0
523.png,0.75,-2.8841483072028495e-05,0.0
524.png,0.75,-2.5592464226065204e-05,0.0
525.png,0.0,0.0018162529449909925,0.09507342427968979
526.png,0.0,0.0005847620777785778,0.09908057749271393
527.png,0.0,0.0005855343188159168,0.10177692025899887
528.png,0.0,0.0005863065016455948,0.10447326302528381
529.png,0.0,0.0005870786844752729,0.10716959834098816
530.png,0.0,0.000587850867304951,0.1098659411072731
531.png,0.0,0.000588623050134629,0.11256228387355804
532.png,0.0,0.00043112869025208056,0.30000001192092896
533.png,0.0,0.0005381874507293105,0.30000001192092896
534.png,0.0,0.0005388931604102254,0.30000001192092896
535.png,0.0,0.0005388266872614622,0.30000001192092896
536.png,0.0,0.000538760214112699,0.30000001192092896
537.png,0.0,0.0005386937409639359,0.30000001192092896
538.png,0.0,0.0005386272678151727,0.30000001192092896
539.png,0.0,-0.00019297415565233678,0.30000001192092896
540.png,0.0,0.0002982337900903076,0.30000001192092896
541.png,0.0,0.00029786009690724313,0.30000001192092896
542.png,0.0,0.0002975528477691114,0.30000001192092896
543.png,0.0,0.00029724559863097966,0.30000001192092896
544.png,0.0,0.0002969383785966784,0.30000001192092896
545.png,0.0,0.00029663112945854664,0.30000001192092896
546.png,0.0,0.0002963238803204149,0.30000001192092896
547.png,0.1412988156080246,-0.000531806901562959,0.0
548.png,0.14394640922546387,2.3824495656299405e-05,0.0
549.png,0.14582668244838715,2.3476815840695053e-05,0.0
550.png,0.14770694077014923,2.3129137844080105e-05,0.0
551.png,0.1495872139930725,2.2781458028475754e-05,0.0
552.png,0.1514674872159958,2.2433780031860806e-05,0.0
553.png,0.15334774553775787,2.2086100216256455e-05,0.0
554.png,0.75,-0.0007606761646457016,0.0
555.png,0.75,-0.0002355803590035066,0.0
556.png,0.75,-0.00023625664471182972,0.0
557.png,0.75,-0.0002365852560615167,0.0
558.png,0.75,-0.00023691386741120368,0.0
559.png,0.75,-0.00023724247876089066,0.0
560.png,0.75,-0.00023757107555866241,0.0
561.png,0.75,-0.000808900804258883,0.0
562.png,0.75,-0.0004257641558069736,0.0
563.png,0.75,-0.00042633258271962404,0.0
564.png,0.75,-0.00042657239828258753,0.0
565.png,0.75,-0.000426812213845551,0.0
566.png,0.75,-0.0004270520294085145,0.0
567.png,0.75,-0.000427291844971478,0.0
568.png,0.75,-0.00042753166053444147,0.0
569.png,0.0,0.0,1.0
570.png,0.75,-0.1004275307059288,0.0
571.png,0.75,-0.1104380339384079,0.0
572.png,0.75,-0.11057870835065842,0.0
573.png,0.75,-0.11071939021348953,0.0
574.png,0.75,-0.11086006462574005,0.0
575.png,0.75,-0.11100073903799057,0.0
576.png,0.733735203742981,-0.06405971944332123,0.0
577.png,0.7321813106536865,-0.095818892121315,0.0
578.png,0.7306274175643921,-0.09593980014324188,0.0
579.png,0.7290735244750977,-0.09606070071458817,0.0
580.png,0.7275712490081787,-0.09604092687368393,0.0
581.png,0.7260690331459045,-0.0960211530327797,0.0
582.png,0.7245667576789856,-0.09600137919187546,0.0
583.png,0.0,0.003998621366918087,0.30000001192092896
584.png,0.0,-0.06218631565570831,0.30000001192092896
